"","ID","Card","LocationCode","LocationCodeAlias","LocationName","Province","Country","RAMSAR","Year","StartDate","Season","TimeStart","TimeEnd","Compiler","CountType","Shoreline","OpenWater","WetlandCondition","WetlandThreat","CountCondition","NoCount","TotalCount","TotalSpecies","Notes","record_status","Survey_notes","SppRef","WetIntCode","Odr","Family","Genus","Species","Common_group","Common_species","Count","Pairs","Breeding_code","Count_id","Y","X"
"1167",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",220,0,0,342073,-32.089261,18.30181
"1168",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",200,0,0,342074,-32.089261,18.30181
"1169",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",50,0,0,342075,-32.089261,18.30181
"1170",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,342076,-32.089261,18.30181
"1171",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,394,NA,"Coraciiformes","Cerylidae","Ceryle","rudis","Kingfisher","Pied",2,0,0,342077,-32.089261,18.30181
"1172",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,59,"EGRGA","Ciconiiformes","Ardeidae","Egretta","garzetta","Egret","Little",1,0,0,342078,-32.089261,18.30181
"1173",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,2,NA,"Ciconiiformes","Spheniscidae","Spheniscus","demersus","Penguin","African",1,0,0,342079,-32.089261,18.30181
"1174",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,89,"ALOAE","Anseriformes","Anatidae","Alopochen","aegyptiaca","Goose","Egyptian",2,0,0,342080,-32.089261,18.30181
"1175",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",8,0,0,342081,-32.089261,18.30181
"1176",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,84,"HAGHA","Ciconiiformes","Threskiornithidae","Bostrychia","hagedash","Ibis","Hadada",2,0,0,342082,-32.089261,18.30181
"1177",16643,507317,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-09-14,"O",08:00:00,09:00:00,2158,1,100,0,0,NA,4,0,47545,15,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",12,0,0,342083,-32.089261,18.30181
"1178",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",11,6,4,343988,-32.089261,18.30181
"1179",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",20,0,0,343989,-32.089261,18.30181
"1180",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",200,3,4,343990,-32.089261,18.30181
"1181",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",250,12,4,343991,-32.089261,18.30181
"1182",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",100,0,0,343992,-32.089261,18.30181
"1183",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,288,"LARCI","Charadriiformes","Laridae","Chroicocephalus","cirrocephalus","Gull","Grey-headed",5,0,0,343993,-32.089261,18.30181
"1184",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",200,0,0,343994,-32.089261,18.30181
"1185",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,290,"STECA","Charadriiformes","Laridae","Hydroprogne","caspia","Tern","Caspian",500,0,0,343995,-32.089261,18.30181
"1186",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",5,0,0,343996,-32.089261,18.30181
"1187",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,89,"ALOAE","Anseriformes","Anatidae","Alopochen","aegyptiaca","Goose","Egyptian",2,0,0,343997,-32.089261,18.30181
"1188",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,343998,-32.089261,18.30181
"1189",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",10,0,0,343999,-32.089261,18.30181
"1190",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",8,1,4,344000,-32.089261,18.30181
"1191",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",16000,2000,4,344001,-32.089261,18.30181
"1192",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,258,"ACTHY","Charadriiformes","Scolopacidae","Actitis","hypoleucos","Sandpiper","Common",1,0,0,344002,-32.089261,18.30181
"1193",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",5,0,0,344003,-32.089261,18.30181
"1194",16760,507429,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-10-31,"O",14:00:00,15:00:00,2158,1,100,0,0,NA,4,0,17320,17,NA,"Accepted",NA,2,NA,"Ciconiiformes","Spheniscidae","Spheniscus","demersus","Penguin","African",1,0,0,344004,-32.089261,18.30181
"1195",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",20,3,4,344547,-32.089261,18.30181
"1196",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",300,30,4,344548,-32.089261,18.30181
"1197",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,288,"LARCI","Charadriiformes","Laridae","Chroicocephalus","cirrocephalus","Gull","Grey-headed",5,0,0,344549,-32.089261,18.30181
"1198",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",200,0,0,344550,-32.089261,18.30181
"1199",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",80,0,0,344551,-32.089261,18.30181
"1200",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",100,0,0,344552,-32.089261,18.30181
"1201",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",15,0,0,344553,-32.089261,18.30181
"1202",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",90,34,4,344554,-32.089261,18.30181
"1203",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",20000,3000,4,344555,-32.089261,18.30181
"1204",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",20,0,0,344556,-32.089261,18.30181
"1205",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",9,0,0,344557,-32.089261,18.30181
"1206",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",13,4,0,344558,-32.089261,18.30181
"1207",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",3,0,0,344559,-32.089261,18.30181
"1208",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,344560,-32.089261,18.30181
"1209",16795,507459,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-11-21,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,20859,15,NA,"Accepted",NA,258,"ACTHY","Charadriiformes","Scolopacidae","Actitis","hypoleucos","Sandpiper","Common",2,0,0,344561,-32.089261,18.30181
"1210",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",19000,5000,4,346622,-32.089261,18.30181
"1211",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",200,55,0,346623,-32.089261,18.30181
"1212",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",22,0,0,346624,-32.089261,18.30181
"1213",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",13,0,0,346625,-32.089261,18.30181
"1214",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",150,50,4,346629,-32.089261,18.30181
"1215",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",200,0,0,346633,-32.089261,18.30181
"1216",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",50,0,0,346637,-32.089261,18.30181
"1217",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",6,0,0,346640,-32.089261,18.30181
"1218",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,258,"ACTHY","Charadriiformes","Scolopacidae","Actitis","hypoleucos","Sandpiper","Common",1,0,0,346644,-32.089261,18.30181
"1219",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",10,3,4,346649,-32.089261,18.30181
"1220",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",9,0,0,346652,-32.089261,18.30181
"1221",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,59,"EGRGA","Ciconiiformes","Ardeidae","Egretta","garzetta","Egret","Little",2,0,0,346655,-32.089261,18.30181
"1222",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,288,"LARCI","Charadriiformes","Laridae","Chroicocephalus","cirrocephalus","Gull","Grey-headed",5,0,0,346660,-32.089261,18.30181
"1223",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",4,0,0,346664,-32.089261,18.30181
"1224",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",30,0,0,346668,-32.089261,18.30181
"1225",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,2,NA,"Ciconiiformes","Spheniscidae","Spheniscus","demersus","Penguin","African",1,0,0,346671,-32.089261,18.30181
"1226",16888,507552,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2018,2018-12-28,"O",07:00:00,09:00:00,2158,1,100,0,0,NA,4,0,19711,17,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",8,0,0,346674,-32.089261,18.30181
"1227",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",20000,6000,4,347008,-32.089261,18.30181
"1228",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,258,"ACTHY","Charadriiformes","Scolopacidae","Actitis","hypoleucos","Sandpiper","Common",2,0,0,347009,-32.089261,18.30181
"1229",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",6,0,0,347010,-32.089261,18.30181
"1230",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,394,NA,"Coraciiformes","Cerylidae","Ceryle","rudis","Kingfisher","Pied",4,0,0,347011,-32.089261,18.30181
"1231",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",150,60,4,347012,-32.089261,18.30181
"1232",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",40,0,0,347013,-32.089261,18.30181
"1233",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",5,0,0,347014,-32.089261,18.30181
"1234",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",300,0,0,347015,-32.089261,18.30181
"1235",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",8,1,4,347016,-32.089261,18.30181
"1236",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",8,0,0,347017,-32.089261,18.30181
"1237",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",8,0,0,347018,-32.089261,18.30181
"1238",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",20,0,0,347019,-32.089261,18.30181
"1239",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",30,0,0,347020,-32.089261,18.30181
"1240",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",15,0,0,347021,-32.089261,18.30181
"1241",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",80,0,0,347022,-32.089261,18.30181
"1242",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,288,"LARCI","Charadriiformes","Laridae","Chroicocephalus","cirrocephalus","Gull","Grey-headed",8,0,0,347023,-32.089261,18.30181
"1243",16907,507571,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-01-17,"S",10:30:00,11:30:00,2158,1,100,0,0,NA,3,0,20686,17,NA,"Accepted",NA,59,"EGRGA","Ciconiiformes","Ardeidae","Egretta","garzetta","Egret","Little",2,0,0,347024,-32.089261,18.30181
"1244",16967,507631,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-02-15,"S",11:00:00,12:00:00,2158,1,100,0,0,NA,3,0,20511,19,NA,"Accepted",NA,245,"VANAR","Charadriiformes","Charadriidae","Vanellus","armatus","Lapwing","Blacksmith",2,0,0,348477,-32.089261,18.30181
"1245",16967,507631,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2019,2019-02-15,"S",11:00:00,12:00:00,2158,1,100,0,0,NA,3,0,20511,19,NA,"Accepted",NA,59,"EGRGA","Ciconiiformes","Ardeidae","Egretta","garzetta","Egret","Little",2,0,0,348478,-32.089261,18.30181
